gene_id	symbol	name	cytoband	type	num_cohort_ssm_affected_cases	num_cohort_ssm_cases	cohort_ssm_affected_cases_percentage	num_gdc_ssm_affected_cases	num_gdc_ssm_cases	gdc_ssm_affected_cases_percentage	num_cohort_cnv_cases	num_cohort_cnv_gain_cases	cohort_cnv_gain_cases_percentage	num_cohort_cnv_loss_cases	cohort_cnv_loss_cases_percentage	num_mutations	annotations
ENSG00000143252	SDHC	succinate dehydrogenase complex subunit C	1q23.3	protein_coding	2	609	0.33	52	16405	0.32	666	443	66.52	8	1.20	2	Cancer Gene Census
ENSG00000146232	NFKBIE	NFKB inhibitor epsilon	6p21.1	protein_coding	2	609	0.33	78	16405	0.48	666	225	33.78	70	10.51	2	Cancer Gene Census
ENSG00000156076	WIF1	WNT inhibitory factor 1	12q14.3	protein_coding	2	609	0.33	127	16405	0.77	666	188	28.23	64	9.61	2	Cancer Gene Census
ENSG00000157613	CREB3L1	cAMP responsive element binding protein 3 like 1	11p11.2	protein_coding	2	609	0.33	102	16405	0.62	666	122	18.32	91	13.66	2	Cancer Gene Census
ENSG00000163497	FEV	FEV transcription factor, ETS family member	2q35	protein_coding	2	609	0.33	29	16405	0.18	666	152	22.82	55	8.26	2	Cancer Gene Census
ENSG00000166407	LMO1	LIM domain only 1	11p15.4	protein_coding	2	609	0.33	47	16405	0.29	666	87	13.06	129	19.37	2	Cancer Gene Census
ENSG00000166886	NAB2	NGFI-A binding protein 2	12q13.3	protein_coding	2	609	0.33	108	16405	0.66	666	173	25.98	64	9.61	2	Cancer Gene Census
ENSG00000168092	PAFAH1B2	platelet activating factor acetylhydrolase 1b catalytic subunit 2	11q23.3	protein_coding	2	609	0.33	45	16405	0.27	666	146	21.92	129	19.37	2	Cancer Gene Census
ENSG00000172936	MYD88	MYD88 innate immune signal transduction adaptor	3p22.2	protein_coding	2	609	0.33	70	16405	0.43	666	36	5.41	233	34.98	2	Cancer Gene Census
ENSG00000178691	SUZ12	SUZ12 polycomb repressive complex 2 subunit	17q11.2	protein_coding	2	609	0.33	148	16405	0.90	666	208	31.23	53	7.96	2	Cancer Gene Census
ENSG00000179750	APOBEC3B	apolipoprotein B mRNA editing enzyme catalytic subunit 3B	22q13.1	protein_coding	2	609	0.33	100	16405	0.61	666	74	11.11	199	29.88	2	Cancer Gene Census
ENSG00000182511	FES	FES proto-oncogene, tyrosine kinase	15q26.1	protein_coding	2	609	0.33	163	16405	0.99	666	79	11.86	186	27.93	2	Cancer Gene Census
ENSG00000183508	TENT5C	terminal nucleotidyltransferase 5C	1p12	protein_coding	2	609	0.33	217	16405	1.32	666	117	17.57	160	24.02	2	Cancer Gene Census
ENSG00000185499	MUC1	mucin 1, cell surface associated	1q22	protein_coding	2	609	0.33	83	16405	0.51	666	463	69.52	6	0.90	2	Cancer Gene Census
ENSG00000187735	TCEA1	transcription elongation factor A1	8q11.23	protein_coding	2	609	0.33	84	16405	0.51	666	257	38.59	63	9.46	2	Cancer Gene Census
ENSG00000204531	POU5F1	POU class 5 homeobox 1	6p21.33	protein_coding	2	609	0.33	79	16405	0.48	666	220	33.03	69	10.36	2	Cancer Gene Census
ENSG00000205927	OLIG2	oligodendrocyte transcription factor 2	21q22.11	protein_coding	2	609	0.33	81	16405	0.49	666	127	19.07	148	22.22	2	Cancer Gene Census
ENSG00000048462	TNFRSF17	TNF receptor superfamily member 17	16p13.13	protein_coding	1	609	0.16	53	16405	0.32	666	204	30.63	77	11.56	1	Cancer Gene Census
ENSG00000051108	HERPUD1	homocysteine inducible ER protein with ubiquitin like domain 1	16q13	protein_coding	1	609	0.16	77	16405	0.47	666	144	21.62	128	19.22	1	Cancer Gene Census
ENSG00000067955	CBFB	core-binding factor subunit beta	16q22.1	protein_coding	1	609	0.16	85	16405	0.52	666	140	21.02	137	20.57	1	Cancer Gene Census
ENSG00000070404	FSTL3	follistatin like 3	19p13.3	protein_coding	1	609	0.16	31	16405	0.19	666	44	6.61	301	45.20	1	Cancer Gene Census
ENSG00000104903	LYL1	LYL1 basic helix-loop-helix family member	19p13.13	protein_coding	1	609	0.16	36	16405	0.22	666	38	5.71	259	38.89	1	Cancer Gene Census
ENSG00000108953	YWHAE	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein epsilon	17p13.3	protein_coding	1	609	0.16	61	16405	0.37	666	36	5.41	302	45.35	1	Cancer Gene Census
ENSG00000109220	CHIC2	cysteine rich hydrophobic domain 2	4q12	protein_coding	1	609	0.16	40	16405	0.24	666	126	18.92	88	13.21	1	Cancer Gene Census
ENSG00000111252	SH2B3	SH2B adaptor protein 3	12q24.12	protein_coding	1	609	0.16	109	16405	0.66	666	124	18.62	118	17.72	1	Cancer Gene Census
ENSG00000112576	CCND3	cyclin D3	6p21.1	protein_coding	1	609	0.16	103	16405	0.63	666	226	33.93	71	10.66	1	Cancer Gene Census
ENSG00000123080	CDKN2C	cyclin dependent kinase inhibitor 2C	1p32.3	protein_coding	1	609	0.16	56	16405	0.34	666	134	20.12	96	14.41	1	Cancer Gene Census
ENSG00000123268	ATF1	activating transcription factor 1	12q13.12	protein_coding	1	609	0.16	59	16405	0.36	666	160	24.02	91	13.66	1	Cancer Gene Census
ENSG00000124762	CDKN1A	cyclin dependent kinase inhibitor 1A	6p21.2	protein_coding	1	609	0.16	110	16405	0.67	666	219	32.88	69	10.36	1	Cancer Gene Census
ENSG00000126353	CCR7	C-C motif chemokine receptor 7	17q21.2	protein_coding	1	609	0.16	94	16405	0.57	666	224	33.63	43	6.46	1	Cancer Gene Census
ENSG00000126453	BCL2L12	BCL2 like 12	19q13.33	protein_coding	1	609	0.16	99	16405	0.60	666	93	13.96	161	24.17	1	Cancer Gene Census
ENSG00000135956	TMEM127	transmembrane protein 127	2q11.2	protein_coding	1	609	0.16	53	16405	0.32	666	212	31.83	17	2.55	1	Cancer Gene Census
ENSG00000136936	XPA	XPA, DNA damage recognition and repair factor	9q22.33	protein_coding	1	609	0.16	55	16405	0.34	666	58	8.71	209	31.38	1	Cancer Gene Census
ENSG00000142273	CBLC	Cbl proto-oncogene C	19q13.32	protein_coding	1	609	0.16	101	16405	0.62	666	130	19.52	125	18.77	1	Cancer Gene Census
ENSG00000168496	FEN1	flap structure-specific endonuclease 1	11q12.2	protein_coding	1	609	0.16	71	16405	0.43	666	153	22.97	67	10.06	1	Cancer Gene Census
ENSG00000169714	CNBP	CCHC-type zinc finger nucleic acid binding protein	3q21.3	protein_coding	1	609	0.16	40	16405	0.24	666	139	20.87	120	18.02	1	Cancer Gene Census
ENSG00000170234	PWWP2A	PWWP domain containing 2A	5q33.3	protein_coding	1	609	0.16	113	16405	0.69	666	125	18.77	151	22.67	1	Cancer Gene Census
ENSG00000170791	CHCHD7	coiled-coil-helix-coiled-coil-helix domain containing 7	8q12.1	protein_coding	1	609	0.16	29	16405	0.18	666	255	38.29	65	9.76	1	Cancer Gene Census
ENSG00000175197	DDIT3	DNA damage inducible transcript 3	12q13.3	protein_coding	1	609	0.16	38	16405	0.23	666	185	27.78	61	9.16	1	Cancer Gene Census
ENSG00000179362	HMGN2P46	high mobility group nucleosomal binding domain 2 pseudogene 46	15q21.1	transcribed_processed_pseudogene	1	609	0.16	37	16405	0.23	666	0	0.00	0	0.00	1	Cancer Gene Census
ENSG00000182054	IDH2	isocitrate dehydrogenase (NADP(+)) 2	15q26.1	protein_coding	1	609	0.16	146	16405	0.89	666	83	12.46	188	28.23	1	Cancer Gene Census
ENSG00000188199	NUTM2B	NUT family member 2B	10q22.3	protein_coding	1	609	0.16	30	16405	0.18	666	123	18.47	130	19.52	1	Cancer Gene Census
ENSG00000189283	FHIT	fragile histidine triad diadenosine triphosphatase	3p14.2	protein_coding	1	609	0.16	52	16405	0.32	666	41	6.16	231	34.68	1	Cancer Gene Census
ENSG00000197880	MDS2	myelodysplastic syndrome 2 translocation associated	1p36.12, 1p36.11	lncRNA	1	609	0.16	57	16405	0.35	666	0	0.00	0	0.00	1	Cancer Gene Census
ENSG00000213190	MLLT11	MLLT11 transcription factor 7 cofactor	1q21.3	protein_coding	1	609	0.16	27	16405	0.16	666	462	69.37	9	1.35	1	Cancer Gene Census
ENSG00000214827	MTCP1	mature T cell proliferation 1	Xq28	protein_coding	1	609	0.16	23	16405	0.14	666	0	0.00	0	0.00	1	Cancer Gene Census
ENSG00000241476	SSX2	SSX family member 2	Xp11.22	protein_coding	1	609	0.16	22	16405	0.13	666	0	0.00	0	0.00	1	Cancer Gene Census
ENSG00000251562	MALAT1	metastasis associated lung adenocarcinoma transcript 1	11q13.1	lncRNA	1	609	0.16	10	16405	0.06	666	0	0.00	0	0.00	1	Cancer Gene Census
ENSG00000104660	LEPROTL1	leptin receptor overlapping transcript like 1	8p12	protein_coding	0	609	0.00	32	16405	0.20	666	77	11.56	291	43.69	0	Cancer Gene Census
ENSG00000112081	SRSF3	serine and arginine rich splicing factor 3	6p21.31, 6p21.2	protein_coding	0	609	0.00	54	16405	0.33	666	219	32.88	69	10.36	0	Cancer Gene Census
ENSG00000134899	ERCC5	ERCC excision repair 5, endonuclease	13q33.1	protein_coding	0	609	0.00	17	16405	0.10	666	109	16.37	199	29.88	0	Cancer Gene Census
ENSG00000136238	RAC1	Rac family small GTPase 1	7p22.1	protein_coding	0	609	0.00	105	16405	0.64	666	328	49.25	40	6.01	0	Cancer Gene Census
ENSG00000137309	HMGA1	high mobility group AT-hook 1	6p21.31	protein_coding	0	609	0.00	24	16405	0.15	666	220	33.03	68	10.21	0	Cancer Gene Census
ENSG00000141985	SH3GL1	SH3 domain containing GRB2 like 1, endophilin A2	19p13.3	protein_coding	0	609	0.00	104	16405	0.63	666	37	5.56	282	42.34	0	Cancer Gene Census
ENSG00000160201	U2AF1	U2 small nuclear RNA auxiliary factor 1	21q22.3	protein_coding	0	609	0.00	6	16405	0.04	666	117	17.57	172	25.83	0	Cancer Gene Census
ENSG00000163041	H3-3A	H3.3 histone A	1q42.12	protein_coding	0	609	0.00	48	16405	0.29	666	411	61.71	13	1.95	0	Cancer Gene Census
ENSG00000164919	COX6C	cytochrome c oxidase subunit 6C	8q22.2	protein_coding	0	609	0.00	23	16405	0.14	666	327	49.10	29	4.35	0	Cancer Gene Census
ENSG00000171302	CANT1	calcium activated nucleotidase 1	17q25.3	protein_coding	0	609	0.00	102	16405	0.62	666	266	39.94	31	4.65	0	Cancer Gene Census
ENSG00000175643	RMI2	RecQ mediated genome instability 2	16p13.13	protein_coding	0	609	0.00	19	16405	0.12	666	203	30.48	77	11.56	0	Cancer Gene Census
ENSG00000185338	SOCS1	suppressor of cytokine signaling 1	16p13.13	protein_coding	0	609	0.00	42	16405	0.26	666	203	30.48	77	11.56	0	Cancer Gene Census
ENSG00000186051	TAL2	TAL bHLH transcription factor 2	9q31.2	protein_coding	0	609	0.00	33	16405	0.20	666	67	10.06	192	28.83	0	Cancer Gene Census
ENSG00000261652	C15orf65	chromosome 15 open reading frame 65	15q21.3	protein_coding	0	609	0.00	10	16405	0.06	666	57	8.56	228	34.23	0	Cancer Gene Census
