gene_id	symbol	name	cytoband	type	num_cohort_ssm_affected_cases	num_cohort_ssm_cases	cohort_ssm_affected_cases_percentage	num_gdc_ssm_affected_cases	num_gdc_ssm_cases	gdc_ssm_affected_cases_percentage	num_cohort_cnv_cases	num_cohort_cnv_gain_cases	cohort_cnv_gain_cases_percentage	num_cohort_cnv_loss_cases	cohort_cnv_loss_cases_percentage	num_mutations	annotations
ENSG00000167985	SDHAF2	succinate dehydrogenase complex assembly factor 2	11q12.2	protein_coding	14	2116	0.66	56	16405	0.34	2094	265	12.66	151	7.21	14	Cancer Gene Census
ENSG00000171302	CANT1	calcium activated nucleotidase 1	17q25.3	protein_coding	14	2116	0.66	102	16405	0.62	2094	458	21.87	134	6.40	16	Cancer Gene Census
ENSG00000204103	MAFB	MAF bZIP transcription factor B	20q12	protein_coding	14	2116	0.66	81	16405	0.49	2094	528	25.21	120	5.73	14	Cancer Gene Census
ENSG00000067560	RHOA	ras homolog family member A	3p21.31	protein_coding	13	2116	0.61	142	16405	0.87	2094	89	4.25	696	33.24	13	Cancer Gene Census
ENSG00000100721	TCL1A	TCL1 family AKT coactivator A	14q32.13	protein_coding	13	2116	0.61	70	16405	0.43	2094	260	12.42	381	18.19	14	Cancer Gene Census
ENSG00000100814	CCNB1IP1	cyclin B1 interacting protein 1	14q11.2	protein_coding	13	2116	0.61	71	16405	0.43	2094	332	15.85	311	14.85	13	Cancer Gene Census
ENSG00000118260	CREB1	cAMP responsive element binding protein 1	2q33.3	protein_coding	13	2116	0.61	61	16405	0.37	2094	309	14.76	115	5.49	14	Cancer Gene Census
ENSG00000119414	PPP6C	protein phosphatase 6 catalytic subunit	9q33.3	protein_coding	13	2116	0.61	122	16405	0.74	2094	170	8.12	409	19.53	13	Cancer Gene Census
ENSG00000125285	SOX21	SRY-box transcription factor 21	13q32.1	protein_coding	13	2116	0.61	50	16405	0.30	2094	256	12.23	396	18.91	13	Cancer Gene Census
ENSG00000127083	OMD	osteomodulin	9q22.31	protein_coding	13	2116	0.61	89	16405	0.54	2094	156	7.45	445	21.25	14	Cancer Gene Census
ENSG00000136238	RAC1	Rac family small GTPase 1	7p22.1	protein_coding	13	2116	0.61	105	16405	0.64	2094	779	37.20	75	3.58	12	Cancer Gene Census
ENSG00000142273	CBLC	Cbl proto-oncogene C	19q13.32	protein_coding	13	2116	0.61	101	16405	0.62	2094	293	13.99	249	11.89	13	Cancer Gene Census
ENSG00000151532	VTI1A	vesicle transport through interaction with t-SNAREs 1A	10q25.2	protein_coding	13	2116	0.61	54	16405	0.33	2094	212	10.12	423	20.20	13	Cancer Gene Census
ENSG00000181163	NPM1	nucleophosmin 1	5q35.1	protein_coding	13	2116	0.61	101	16405	0.62	2094	350	16.71	289	13.80	13	Cancer Gene Census
ENSG00000204531	POU5F1	POU class 5 homeobox 1	6p21.33	protein_coding	13	2116	0.61	79	16405	0.48	2094	384	18.34	160	7.64	13	Cancer Gene Census
ENSG00000105369	CD79A	CD79a molecule	19q13.2	protein_coding	12	2116	0.57	70	16405	0.43	2094	281	13.42	248	11.84	12	Cancer Gene Census
ENSG00000108946	PRKAR1A	protein kinase cAMP-dependent type I regulatory subunit alpha	17q24.2	protein_coding	12	2116	0.57	96	16405	0.59	2094	477	22.78	102	4.87	13	Cancer Gene Census
ENSG00000135446	CDK4	cyclin dependent kinase 4	12q14.1	protein_coding	12	2116	0.57	71	16405	0.43	2094	388	18.53	114	5.44	12	Cancer Gene Census
ENSG00000137193	PIM1	Pim-1 proto-oncogene, serine/threonine kinase	6p21.2	protein_coding	12	2116	0.57	105	16405	0.64	2094	388	18.53	155	7.40	12	Cancer Gene Census
ENSG00000143252	SDHC	succinate dehydrogenase complex subunit C	1q23.3	protein_coding	12	2116	0.57	52	16405	0.32	2094	841	40.16	43	2.05	12	Cancer Gene Census
ENSG00000173674	EIF1AX	eukaryotic translation initiation factor 1A X-linked	Xp22.12	protein_coding	12	2116	0.57	81	16405	0.49	2094	0	0.00	0	0.00	10	Cancer Gene Census
ENSG00000183813	CCR4	C-C motif chemokine receptor 4	3p22.3	protein_coding	12	2116	0.57	93	16405	0.57	2094	103	4.92	644	30.75	11	Cancer Gene Census
ENSG00000105619	TFPT	TCF3 fusion partner	19q13.42	protein_coding	11	2116	0.52	68	16405	0.41	2094	262	12.51	299	14.28	11	Cancer Gene Census
ENSG00000112081	SRSF3	serine and arginine rich splicing factor 3	6p21.31, 6p21.2	protein_coding	11	2116	0.52	54	16405	0.33	2094	383	18.29	154	7.35	11	Cancer Gene Census
ENSG00000112237	CCNC	cyclin C	6q16.2	protein_coding	11	2116	0.52	69	16405	0.42	2094	122	5.83	501	23.93	12	Cancer Gene Census
ENSG00000123080	CDKN2C	cyclin dependent kinase inhibitor 2C	1p32.3	protein_coding	11	2116	0.52	56	16405	0.34	2094	209	9.98	259	12.37	11	Cancer Gene Census
ENSG00000126353	CCR7	C-C motif chemokine receptor 7	17q21.2	protein_coding	11	2116	0.52	94	16405	0.57	2094	411	19.63	122	5.83	12	Cancer Gene Census
ENSG00000183722	LHFPL6	LHFPL tetraspan subfamily member 6	13q13.3, 13q14.11	protein_coding	11	2116	0.52	65	16405	0.40	2094	167	7.98	518	24.74	11	Cancer Gene Census
ENSG00000204370	SDHD	succinate dehydrogenase complex subunit D	11q23.1	protein_coding	11	2116	0.52	41	16405	0.25	2094	245	11.70	272	12.99	11	Cancer Gene Census
ENSG00000048462	TNFRSF17	TNF receptor superfamily member 17	16p13.13	protein_coding	10	2116	0.47	53	16405	0.32	2094	381	18.19	152	7.26	11	Cancer Gene Census
ENSG00000110367	DDX6	DEAD-box helicase 6	11q23.3	protein_coding	10	2116	0.47	82	16405	0.50	2094	255	12.18	263	12.56	11	Cancer Gene Census
ENSG00000161547	SRSF2	serine and arginine rich splicing factor 2	17q25.1	protein_coding	10	2116	0.47	76	16405	0.46	2094	465	22.21	129	6.16	10	Cancer Gene Census
ENSG00000189283	FHIT	fragile histidine triad diadenosine triphosphatase	3p14.2	protein_coding	10	2116	0.47	52	16405	0.32	2094	96	4.58	666	31.81	9	Cancer Gene Census
ENSG00000276180	H4C9	H4 clustered histone 9	6p22.1	protein_coding	10	2116	0.47	76	16405	0.46	2094	377	18.00	167	7.98	11	Cancer Gene Census
ENSG00000110987	BCL7A	BAF chromatin remodeling complex subunit BCL7A	12q24.31	protein_coding	9	2116	0.43	276	16405	1.68	2094	265	12.66	220	10.51	9	Cancer Gene Census
ENSG00000119537	KDSR	3-ketodihydrosphingosine reductase	18q21.33	protein_coding	9	2116	0.43	65	16405	0.40	2094	125	5.97	591	28.22	9	Cancer Gene Census
ENSG00000126524	SBDS	SBDS ribosome maturation factor	7q11.21	protein_coding	9	2116	0.43	69	16405	0.42	2094	659	31.47	109	5.21	9	Cancer Gene Census
ENSG00000133639	BTG1	BTG anti-proliferation factor 1	12q21.33	protein_coding	9	2116	0.43	82	16405	0.50	2094	272	12.99	199	9.50	9	Cancer Gene Census
ENSG00000135956	TMEM127	transmembrane protein 127	2q11.2	protein_coding	9	2116	0.43	53	16405	0.32	2094	383	18.29	48	2.29	8	Cancer Gene Census
ENSG00000136936	XPA	XPA, DNA damage recognition and repair factor	9q22.33	protein_coding	9	2116	0.43	55	16405	0.34	2094	155	7.40	439	20.96	7	Cancer Gene Census
ENSG00000142867	BCL10	BCL10 immune signaling adaptor	1p22.3	protein_coding	9	2116	0.43	68	16405	0.41	2094	193	9.22	325	15.52	11	Cancer Gene Census
ENSG00000166407	LMO1	LIM domain only 1	11p15.4	protein_coding	9	2116	0.43	47	16405	0.29	2094	155	7.40	287	13.71	9	Cancer Gene Census
ENSG00000172936	MYD88	MYD88 innate immune signal transduction adaptor	3p22.2	protein_coding	9	2116	0.43	70	16405	0.43	2094	91	4.35	652	31.14	10	Cancer Gene Census
ENSG00000197646	PDCD1LG2	programmed cell death 1 ligand 2	9p24.1	protein_coding	9	2116	0.43	48	16405	0.29	2094	179	8.55	659	31.47	9	Cancer Gene Census
ENSG00000019582	CD74	CD74 molecule	5q33.1	protein_coding	8	2116	0.38	53	16405	0.32	2094	307	14.66	316	15.09	9	Cancer Gene Census
ENSG00000123268	ATF1	activating transcription factor 1	12q13.12	protein_coding	8	2116	0.38	59	16405	0.36	2094	320	15.28	163	7.78	8	Cancer Gene Census
ENSG00000163497	FEV	FEV transcription factor, ETS family member	2q35	protein_coding	8	2116	0.38	29	16405	0.18	2094	272	12.99	153	7.31	8	Cancer Gene Census
ENSG00000168092	PAFAH1B2	platelet activating factor acetylhydrolase 1b catalytic subunit 2	11q23.3	protein_coding	8	2116	0.38	45	16405	0.27	2094	248	11.84	271	12.94	8	Cancer Gene Census
ENSG00000169714	CNBP	CCHC-type zinc finger nucleic acid binding protein	3q21.3	protein_coding	8	2116	0.38	40	16405	0.24	2094	358	17.10	207	9.89	9	Cancer Gene Census
ENSG00000197880	MDS2	myelodysplastic syndrome 2 translocation associated	1p36.12, 1p36.11	lncRNA	8	2116	0.38	57	16405	0.35	2094	0	0.00	0	0.00	9	Cancer Gene Census
ENSG00000117118	SDHB	succinate dehydrogenase complex iron sulfur subunit B	1p36.13	protein_coding	7	2116	0.33	42	16405	0.26	2094	198	9.46	330	15.76	7	Cancer Gene Census
ENSG00000120217	CD274	CD274 molecule	9p24.1	protein_coding	7	2116	0.33	59	16405	0.36	2094	180	8.60	660	31.52	7	Cancer Gene Census
ENSG00000124762	CDKN1A	cyclin dependent kinase inhibitor 1A	6p21.2	protein_coding	7	2116	0.33	110	16405	0.67	2094	383	18.29	156	7.45	7	Cancer Gene Census
ENSG00000179362	HMGN2P46	high mobility group nucleosomal binding domain 2 pseudogene 46	15q21.1	transcribed_processed_pseudogene	7	2116	0.33	37	16405	0.23	2094	0	0.00	0	0.00	7	Cancer Gene Census
ENSG00000104660	LEPROTL1	leptin receptor overlapping transcript like 1	8p12	protein_coding	6	2116	0.28	32	16405	0.20	2094	182	8.69	610	29.13	6	Cancer Gene Census
ENSG00000163041	H3-3A	H3.3 histone A	1q42.12	protein_coding	6	2116	0.28	48	16405	0.29	2094	778	37.15	62	2.96	6	Cancer Gene Census
ENSG00000170791	CHCHD7	coiled-coil-helix-coiled-coil-helix domain containing 7	8q12.1	protein_coding	6	2116	0.28	29	16405	0.18	2094	539	25.74	156	7.45	6	Cancer Gene Census
ENSG00000067955	CBFB	core-binding factor subunit beta	16q22.1	protein_coding	5	2116	0.24	85	16405	0.52	2094	278	13.28	278	13.28	5	Cancer Gene Census
ENSG00000104903	LYL1	LYL1 basic helix-loop-helix family member	19p13.13	protein_coding	5	2116	0.24	36	16405	0.22	2094	162	7.74	440	21.01	5	Cancer Gene Census
ENSG00000109220	CHIC2	cysteine rich hydrophobic domain 2	4q12	protein_coding	5	2116	0.24	40	16405	0.24	2094	237	11.32	236	11.27	5	Cancer Gene Census
ENSG00000213190	MLLT11	MLLT11 transcription factor 7 cofactor	1q21.3	protein_coding	5	2116	0.24	27	16405	0.16	2094	864	41.26	44	2.10	5	Cancer Gene Census
ENSG00000070404	FSTL3	follistatin like 3	19p13.3	protein_coding	4	2116	0.19	31	16405	0.19	2094	152	7.26	521	24.88	4	Cancer Gene Census
ENSG00000108953	YWHAE	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein epsilon	17p13.3	protein_coding	4	2116	0.19	61	16405	0.37	2094	87	4.15	642	30.66	4	Cancer Gene Census
ENSG00000137309	HMGA1	high mobility group AT-hook 1	6p21.31	protein_coding	4	2116	0.19	24	16405	0.15	2094	378	18.05	156	7.45	4	Cancer Gene Census
ENSG00000164919	COX6C	cytochrome c oxidase subunit 6C	8q22.2	protein_coding	4	2116	0.19	23	16405	0.14	2094	704	33.62	69	3.30	4	Cancer Gene Census
ENSG00000185338	SOCS1	suppressor of cytokine signaling 1	16p13.13	protein_coding	4	2116	0.19	42	16405	0.26	2094	380	18.15	153	7.31	4	Cancer Gene Census
ENSG00000186051	TAL2	TAL bHLH transcription factor 2	9q31.2	protein_coding	4	2116	0.19	33	16405	0.20	2094	167	7.98	419	20.01	4	Cancer Gene Census
ENSG00000117318	ID3	inhibitor of DNA binding 3, HLH protein	1p36.12	protein_coding	3	2116	0.14	36	16405	0.22	2094	182	8.69	332	15.85	3	Cancer Gene Census
ENSG00000134899	ERCC5	ERCC excision repair 5, endonuclease	13q33.1	protein_coding	3	2116	0.14	17	16405	0.10	2094	254	12.13	403	19.25	3	Cancer Gene Census
ENSG00000175197	DDIT3	DNA damage inducible transcript 3	12q13.3	protein_coding	3	2116	0.14	38	16405	0.23	2094	369	17.62	122	5.83	3	Cancer Gene Census
ENSG00000241476	SSX2	SSX family member 2	Xp11.22	protein_coding	3	2116	0.14	22	16405	0.13	2094	0	0.00	0	0.00	3	Cancer Gene Census
ENSG00000261652	C15orf65	chromosome 15 open reading frame 65	15q21.3	protein_coding	3	2116	0.14	10	16405	0.06	2094	137	6.54	427	20.39	3	Cancer Gene Census
ENSG00000175643	RMI2	RecQ mediated genome instability 2	16p13.13	protein_coding	1	2116	0.05	19	16405	0.12	2094	380	18.15	153	7.31	1	Cancer Gene Census
ENSG00000214827	MTCP1	mature T cell proliferation 1	Xq28	protein_coding	1	2116	0.05	23	16405	0.14	2094	0	0.00	0	0.00	1	Cancer Gene Census
ENSG00000251562	MALAT1	metastasis associated lung adenocarcinoma transcript 1	11q13.1	lncRNA	1	2116	0.05	10	16405	0.06	2094	0	0.00	0	0.00	1	Cancer Gene Census
ENSG00000268009	SSX4	SSX family member 4	Xp11.23	protein_coding	1	2116	0.05	15	16405	0.09	2094	0	0.00	0	0.00	1	Cancer Gene Census
ENSG00000160201	U2AF1	U2 small nuclear RNA auxiliary factor 1	21q22.3	protein_coding	0	2116	0.00	6	16405	0.04	2094	214	10.22	398	19.01	0	Cancer Gene Census
