gene_id	symbol	name	cytoband	type	num_cohort_ssm_affected_cases	num_cohort_ssm_cases	cohort_ssm_affected_cases_percentage	num_gdc_ssm_affected_cases	num_gdc_ssm_cases	gdc_ssm_affected_cases_percentage	num_cohort_cnv_cases	num_cohort_cnv_gain_cases	cohort_cnv_gain_cases_percentage	num_cohort_cnv_loss_cases	cohort_cnv_loss_cases_percentage	num_mutations	annotations
ENSG00000214827	MTCP1	mature T cell proliferation 1	Xq28	protein_coding	2	490	0.41	23	16477	0.14	496	0	0.00	0	0.00	2	Cancer Gene Census
ENSG00000245848	CEBPA	CCAAT enhancer binding protein alpha	19q13.11	protein_coding	2	490	0.41	63	16477	0.38	496	202	40.73	50	10.08	2	Cancer Gene Census
ENSG00000266412	NCOA4	nuclear receptor coactivator 4	10q11.22	protein_coding	2	490	0.41	117	16477	0.71	496	97	19.56	125	25.20	2	Cancer Gene Census
ENSG00000002834	LASP1	LIM and SH3 protein 1	17q12	protein_coding	1	490	0.20	75	16477	0.46	496	141	28.43	82	16.53	1	Cancer Gene Census
ENSG00000019582	CD74	CD74 molecule	5q33.1	protein_coding	1	490	0.20	53	16477	0.32	496	20	4.03	265	53.43	1	Cancer Gene Census
ENSG00000051108	HERPUD1	homocysteine inducible ER protein with ubiquitin like domain 1	16q13	protein_coding	1	490	0.20	77	16477	0.47	496	100	20.16	132	26.61	1	Cancer Gene Census
ENSG00000067082	KLF6	Kruppel like factor 6	10p15.2	protein_coding	1	490	0.20	176	16477	1.07	496	92	18.55	152	30.65	1	Cancer Gene Census
ENSG00000070404	FSTL3	follistatin like 3	19p13.3	protein_coding	1	490	0.20	31	16477	0.19	496	68	13.71	197	39.72	1	Cancer Gene Census
ENSG00000088256	GNA11	G protein subunit alpha 11	19p13.3	protein_coding	1	490	0.20	123	16477	0.75	496	80	16.13	174	35.08	1	Cancer Gene Census
ENSG00000101213	PTK6	protein tyrosine kinase 6	20q13.33	protein_coding	1	490	0.20	93	16477	0.56	496	196	39.52	59	11.90	1	Cancer Gene Census
ENSG00000105369	CD79A	CD79a molecule	19q13.2	protein_coding	1	490	0.20	70	16477	0.42	496	155	31.25	74	14.92	1	Cancer Gene Census
ENSG00000109220	CHIC2	cysteine rich hydrophobic domain 2	4q12	protein_coding	1	490	0.20	40	16477	0.24	496	140	28.23	120	24.19	1	Cancer Gene Census
ENSG00000109471	IL2	interleukin 2	4q27	protein_coding	1	490	0.20	45	16477	0.27	496	34	6.85	196	39.52	1	Cancer Gene Census
ENSG00000110777	POU2AF1	POU class 2 homeobox associating factor 1	11q23.1	protein_coding	1	490	0.20	89	16477	0.54	496	96	19.35	111	22.38	1	Cancer Gene Census
ENSG00000111276	CDKN1B	cyclin dependent kinase inhibitor 1B	12p13.1	protein_coding	1	490	0.20	125	16477	0.76	496	220	44.35	29	5.85	1	Cancer Gene Census
ENSG00000112081	SRSF3	serine and arginine rich splicing factor 3	6p21.31, 6p21.2	protein_coding	1	490	0.20	54	16477	0.33	496	107	21.57	88	17.74	1	Cancer Gene Census
ENSG00000112237	CCNC	cyclin C	6q16.2	protein_coding	1	490	0.20	69	16477	0.42	496	94	18.95	87	17.54	1	Cancer Gene Census
ENSG00000118260	CREB1	cAMP responsive element binding protein 1	2q33.3	protein_coding	1	490	0.20	63	16477	0.38	496	118	23.79	85	17.14	2	Cancer Gene Census
ENSG00000119335	SET	SET nuclear proto-oncogene	9q34.11	protein_coding	1	490	0.20	78	16477	0.47	496	87	17.54	155	31.25	1	Cancer Gene Census
ENSG00000120217	CD274	CD274 molecule	9p24.1	protein_coding	1	490	0.20	59	16477	0.36	496	79	15.93	245	49.40	1	Cancer Gene Census
ENSG00000124795	DEK	DEK proto-oncogene	6p22.3	protein_coding	1	490	0.20	102	16477	0.62	496	128	25.81	85	17.14	2	Cancer Gene Census
ENSG00000125285	SOX21	SRY-box transcription factor 21	13q32.1	protein_coding	1	490	0.20	51	16477	0.31	496	77	15.52	199	40.12	1	Cancer Gene Census
ENSG00000125952	MAX	MYC associated factor X	14q23.3	protein_coding	1	490	0.20	142	16477	0.86	496	107	21.57	137	27.62	1	Cancer Gene Census
ENSG00000126353	CCR7	C-C motif chemokine receptor 7	17q21.2	protein_coding	1	490	0.20	94	16477	0.57	496	143	28.83	78	15.73	1	Cancer Gene Census
ENSG00000126934	MAP2K2	mitogen-activated protein kinase kinase 2	19p13.3	protein_coding	1	490	0.20	116	16477	0.70	496	77	15.52	173	34.88	1	Cancer Gene Census
ENSG00000134899	ERCC5	ERCC excision repair 5, endonuclease	13q33.1	protein_coding	1	490	0.20	17	16477	0.10	496	71	14.31	197	39.72	1	Cancer Gene Census
ENSG00000135363	LMO2	LIM domain only 2	11p13	protein_coding	1	490	0.20	79	16477	0.48	496	123	24.80	100	20.16	1	Cancer Gene Census
ENSG00000135956	TMEM127	transmembrane protein 127	2q11.2	protein_coding	1	490	0.20	53	16477	0.32	496	216	43.55	11	2.22	1	Cancer Gene Census
ENSG00000136014	USP44	ubiquitin specific peptidase 44	12q22	protein_coding	1	490	0.20	153	16477	0.93	496	118	23.79	51	10.28	1	Cancer Gene Census
ENSG00000142273	CBLC	Cbl proto-oncogene C	19q13.32	protein_coding	1	490	0.20	101	16477	0.61	496	149	30.04	75	15.12	1	Cancer Gene Census
ENSG00000149948	HMGA2	high mobility group AT-hook 2	12q14.3	protein_coding	1	490	0.20	81	16477	0.49	496	171	34.48	29	5.85	1	Cancer Gene Census
ENSG00000151532	VTI1A	vesicle transport through interaction with t-SNAREs 1A	10q25.2	protein_coding	1	490	0.20	54	16477	0.33	496	60	12.10	161	32.46	1	Cancer Gene Census
ENSG00000157613	CREB3L1	cAMP responsive element binding protein 3 like 1	11p11.2	protein_coding	1	490	0.20	102	16477	0.62	496	128	25.81	84	16.94	1	Cancer Gene Census
ENSG00000164919	COX6C	cytochrome c oxidase subunit 6C	8q22.2	protein_coding	1	490	0.20	23	16477	0.14	496	263	53.02	15	3.02	1	Cancer Gene Census
ENSG00000169249	ZRSR2	zinc finger CCCH-type, RNA binding motif and serine/arginine rich 2	Xp22.2	protein_coding	1	490	0.20	89	16477	0.54	496	0	0.00	0	0.00	1	Cancer Gene Census
ENSG00000170234	PWWP2A	PWWP domain containing 2A	5q33.3	protein_coding	1	490	0.20	114	16477	0.69	496	20	4.03	266	53.63	1	Cancer Gene Census
ENSG00000170791	CHCHD7	coiled-coil-helix-coiled-coil-helix domain containing 7	8q12.1	protein_coding	1	490	0.20	29	16477	0.18	496	209	42.14	38	7.66	1	Cancer Gene Census
ENSG00000172936	MYD88	MYD88 innate immune signal transduction adaptor	3p22.2	protein_coding	1	490	0.20	70	16477	0.42	496	18	3.63	307	61.90	1	Cancer Gene Census
ENSG00000173674	EIF1AX	eukaryotic translation initiation factor 1A X-linked	Xp22.12	protein_coding	1	490	0.20	81	16477	0.49	496	0	0.00	0	0.00	1	Cancer Gene Census
ENSG00000175643	RMI2	RecQ mediated genome instability 2	16p13.13	protein_coding	1	490	0.20	19	16477	0.12	496	95	19.15	103	20.77	1	Cancer Gene Census
ENSG00000187735	TCEA1	transcription elongation factor A1	8q11.23	protein_coding	1	490	0.20	84	16477	0.51	496	208	41.94	40	8.06	1	Cancer Gene Census
ENSG00000197646	PDCD1LG2	programmed cell death 1 ligand 2	9p24.1	protein_coding	1	490	0.20	48	16477	0.29	496	79	15.93	245	49.40	1	Cancer Gene Census
ENSG00000204531	POU5F1	POU class 5 homeobox 1	6p21.33	protein_coding	1	490	0.20	79	16477	0.48	496	107	21.57	100	20.16	1	Cancer Gene Census
ENSG00000214562	NUTM2D	NUT family member 2D	10q23.2	protein_coding	1	490	0.20	59	16477	0.36	496	50	10.08	170	34.27	1	Cancer Gene Census
ENSG00000241476	SSX2	SSX family member 2	Xp11.22	protein_coding	1	490	0.20	22	16477	0.13	496	0	0.00	0	0.00	1	Cancer Gene Census
ENSG00000261652	C15orf65	chromosome 15 open reading frame 65	15q21.3	protein_coding	1	490	0.20	10	16477	0.06	496	101	20.36	97	19.56	1	Cancer Gene Census
ENSG00000104660	LEPROTL1	leptin receptor overlapping transcript like 1	8p12	protein_coding	0	490	0.00	32	16477	0.19	496	58	11.69	244	49.19	0	Cancer Gene Census
ENSG00000104903	LYL1	LYL1 basic helix-loop-helix family member	19p13.13	protein_coding	0	490	0.00	36	16477	0.22	496	103	20.77	141	28.43	0	Cancer Gene Census
ENSG00000116251	RPL22	ribosomal protein L22	1p36.31	protein_coding	0	490	0.00	263	16477	1.60	496	63	12.70	141	28.43	0	Cancer Gene Census
ENSG00000116990	MYCL	MYCL proto-oncogene, bHLH transcription factor	1p34.2	protein_coding	0	490	0.00	78	16477	0.47	496	76	15.32	107	21.57	0	Cancer Gene Census
ENSG00000123080	CDKN2C	cyclin dependent kinase inhibitor 2C	1p32.3	protein_coding	0	490	0.00	57	16477	0.35	496	68	13.71	113	22.78	0	Cancer Gene Census
ENSG00000123268	ATF1	activating transcription factor 1	12q13.12	protein_coding	0	490	0.00	59	16477	0.36	496	147	29.64	37	7.46	0	Cancer Gene Census
ENSG00000137309	HMGA1	high mobility group AT-hook 1	6p21.31	protein_coding	0	490	0.00	24	16477	0.15	496	103	20.77	94	18.95	0	Cancer Gene Census
ENSG00000139718	SETD1B	SET domain containing 1B, histone lysine methyltransferase	12q24.31	protein_coding	0	490	0.00	150	16477	0.91	496	108	21.77	57	11.49	0	Cancer Gene Census
ENSG00000153165	RGPD3	RANBP2 like and GRIP domain containing 3	2q12.2	protein_coding	0	490	0.00	84	16477	0.51	496	186	37.50	16	3.23	0	Cancer Gene Census
ENSG00000160201	U2AF1	U2 small nuclear RNA auxiliary factor 1	21q22.3	protein_coding	0	490	0.00	6	16477	0.04	496	50	10.08	197	39.72	0	Cancer Gene Census
ENSG00000164305	CASP3	caspase 3	4q35.1	protein_coding	0	490	0.00	69	16477	0.42	496	34	6.85	230	46.37	0	Cancer Gene Census
ENSG00000171791	BCL2	BCL2 apoptosis regulator	18q21.33	protein_coding	0	490	0.00	62	16477	0.38	496	86	17.34	149	30.04	0	Cancer Gene Census
ENSG00000182054	IDH2	isocitrate dehydrogenase (NADP(+)) 2	15q26.1	protein_coding	0	490	0.00	146	16477	0.89	496	163	32.86	62	12.50	0	Cancer Gene Census
ENSG00000185338	SOCS1	suppressor of cytokine signaling 1	16p13.13	protein_coding	0	490	0.00	42	16477	0.25	496	95	19.15	103	20.77	0	Cancer Gene Census
ENSG00000188199	NUTM2B	NUT family member 2B	10q22.3	protein_coding	0	490	0.00	30	16477	0.18	496	74	14.92	145	29.23	0	Cancer Gene Census
ENSG00000204103	MAFB	MAF bZIP transcription factor B	20q12	protein_coding	0	490	0.00	81	16477	0.49	496	211	42.54	35	7.06	0	Cancer Gene Census
ENSG00000213190	MLLT11	MLLT11 transcription factor 7 cofactor	1q21.3	protein_coding	0	490	0.00	27	16477	0.16	496	252	50.81	14	2.82	0	Cancer Gene Census
